1  1.00e-03  0.5364589362  5.827264e-01 1.05
1  1.60e-03  0.5364443899  5.827264e-01 1.05
1  2.56e-03  0.5364208809  5.827264e-01 1.05
1  4.09e-03  0.5363833358  5.827264e-01 1.05
1  6.55e-03  0.5363232548  5.827264e-01 1.05
1  1.05e-02  0.5362270864  5.827264e-01 1.05
1  1.68e-02  0.5360730841  5.827264e-01 1.05
1  2.68e-02  0.5358262867  5.827264e-01 1.05
1  4.29e-02  0.5354306816  5.827264e-01 1.05
1  6.87e-02  0.5347958496  5.827264e-01 1.05
1  1.10e-01  0.5337746705  5.827264e-01 1.05
1  1.76e-01  0.5321273125  5.827264e-01 1.05
1  2.81e-01  0.5294582201  5.827264e-01 1.05
1  4.50e-01  0.5251057722  5.827264e-01 1.05
1  7.20e-01  0.5179493106  5.827264e-01 1.05
1  1.15e+00  0.5060810301  5.827264e-01 1.05
1  1.84e+00  0.4864351386  5.827264e-01 1.05
1  2.95e+00  0.4552297258  5.827264e-01 1.05
1  4.71e+00  0.4125436424  5.827264e-01 1.05
1  7.54e+00  0.3704918321  5.827264e-01 1.05
1  1.21e+01  0.3433633795  5.827264e-01 1.05
1  1.93e+01  0.3304601592  5.827264e-01 1.05
1  3.09e+01  0.3243308192  5.827264e-01 1.05
1  4.94e+01  0.3197533282  5.827264e-01 1.05
1  7.91e+01  0.3118769349  5.827264e-01 1.05
1  1.26e+02  0.2819781044  5.827264e-01 1.05
1  2.02e+02  0.1178623837  5.827264e-01 1.05
1  3.24e+02  0.0339814607  5.827264e-01 1.05
1  5.18e+02  0.02551935223  5.827264e-01 1.05
1  8.29e+02  0.02398884479  5.827264e-01 1.05
1  1.33e+03  0.02359097871  5.827264e-01 1.05
1  2.12e+03  0.02346752227  5.827264e-01 1.05
1  3.39e+03  0.02342546217  5.827264e-01 1.05
1  5.43e+03  0.02343092657  5.827264e-01 1.05
1  8.69e+03  0.02376963849  5.827264e-01 1.05
1  1.39e+04  0.02832858584  5.827264e-01 1.05
1  2.22e+04  0.05158760072  5.827264e-01 1.05
1  3.56e+04  0.1082659523  5.827264e-01 1.05
1  5.69e+04  0.1911486895  5.827264e-01 1.05
1  9.10e+04  0.282597138  5.827264e-01 1.05
1  1.46e+05  0.3647162451  5.827264e-01 1.05
1  2.33e+05  0.4166597796  5.827264e-01 1.05
1  3.73e+05  0.4683802681  5.827264e-01 1.05
1  5.96e+05  0.5006671361  5.827264e-01 1.05
1  9.54e+05  0.5171609594  5.827264e-01 1.05
1  1.53e+06  0.5256041995  5.827264e-01 1.05
1  2.44e+06  0.5301360307  5.827264e-01 1.05
1  3.91e+06  0.5326871301  5.827264e-01 1.05
1  6.25e+06  0.5341758144  5.827264e-01 1.05
1  1.00e+07  0.5350661503  5.827264e-01 1.05
1  1.60e+07  0.5356072792  5.827264e-01 1.05
