1  1.00e-03  0.5556475488  1.682676e-01 1.1
1  1.60e-03  0.5556311543  1.682676e-01 1.1
1  2.56e-03  0.5556047731  1.682676e-01 1.1
1  4.09e-03  0.5555625329  1.682676e-01 1.1
1  6.55e-03  0.5554949747  1.682676e-01 1.1
1  1.05e-02  0.5553868058  1.682676e-01 1.1
1  1.68e-02  0.5552135642  1.682676e-01 1.1
1  2.68e-02  0.5549359528  1.682676e-01 1.1
1  4.29e-02  0.5544907315  1.682676e-01 1.1
1  6.87e-02  0.5537757511  1.682676e-01 1.1
1  1.10e-01  0.5526245034  1.682676e-01 1.1
1  1.76e-01  0.5507641046  1.682676e-01 1.1
1  2.81e-01  0.5477411145  1.682676e-01 1.1
1  4.50e-01  0.542789966  1.682676e-01 1.1
1  7.20e-01  0.5345853012  1.682676e-01 1.1
1  1.15e+00  0.520812268  1.682676e-01 1.1
1  1.84e+00  0.4975211247  1.682676e-01 1.1
1  2.95e+00  0.4592789007  1.682676e-01 1.1
1  4.71e+00  0.4048189678  1.682676e-01 1.1
1  7.54e+00  0.349877777  1.682676e-01 1.1
1  1.21e+01  0.3150190862  1.682676e-01 1.1
1  1.93e+01  0.299061071  1.682676e-01 1.1
1  3.09e+01  0.2918605045  1.682676e-01 1.1
1  4.94e+01  0.2868319224  1.682676e-01 1.1
1  7.91e+01  0.2786232948  1.682676e-01 1.1
1  1.26e+02  0.2492734057  1.682676e-01 1.1
1  2.02e+02  0.1125253814  1.682676e-01 1.1
1  3.24e+02  0.03908551762  1.682676e-01 1.1
1  5.18e+02  0.03053066122  1.682676e-01 1.1
1  8.29e+02  0.02893436162  1.682676e-01 1.1
1  1.33e+03  0.02851439037  1.682676e-01 1.1
1  2.12e+03  0.02838516728  1.682676e-01 1.1
1  3.39e+03  0.02833952732  1.682676e-01 1.1
1  5.43e+03  0.02832132927  1.682676e-01 1.1
1  8.69e+03  0.02835431137  1.682676e-01 1.1
1  1.39e+04  0.03032407707  1.682676e-01 1.1
1  2.22e+04  0.04388481249  1.682676e-01 1.1
1  3.56e+04  0.08840959587  1.682676e-01 1.1
1  5.69e+04  0.1652822734  1.682676e-01 1.1
1  9.10e+04  0.2602595409  1.682676e-01 1.1
1  1.46e+05  0.3513683146  1.682676e-01 1.1
1  2.33e+05  0.411097092  1.682676e-01 1.1
1  3.73e+05  0.4726725525  1.682676e-01 1.1
1  5.96e+05  0.5118220348  1.682676e-01 1.1
1  9.54e+05  0.5319773147  1.682676e-01 1.1
1  1.53e+06  0.5423256202  1.682676e-01 1.1
1  2.44e+06  0.5478857517  1.682676e-01 1.1
1  3.91e+06  0.5510165619  1.682676e-01 1.1
1  6.25e+06  0.5528435346  1.682676e-01 1.1
1  1.00e+07  0.5539361115  1.682676e-01 1.1
1  1.60e+07  0.554600109  1.682676e-01 1.1
