1  1.00e-03  0.6077862609  5.016996e-01 0.90399999999999999995
1  1.58e-03  0.6077679007  5.016996e-01 0.90399999999999999995
1  2.51e-03  0.6077388056  5.016996e-01 0.90399999999999999995
1  3.98e-03  0.6076927367  5.016996e-01 0.90399999999999999995
1  6.31e-03  0.6076196494  5.016996e-01 0.90399999999999999995
1  1.00e-02  0.6075037272  5.016996e-01 0.90399999999999999995
1  1.58e-02  0.6073198021  5.016996e-01 0.90399999999999999995
1  2.51e-02  0.6070275694  5.016996e-01 0.90399999999999999995
1  3.98e-02  0.6065633214  5.016996e-01 0.90399999999999999995
1  6.31e-02  0.6058236464  5.016996e-01 0.90399999999999999995
1  1.00e-01  0.6046431535  5.016996e-01 0.90399999999999999995
1  1.58e-01  0.6027496329  5.016996e-01 0.90399999999999999995
1  2.51e-01  0.5996938114  5.016996e-01 0.90399999999999999995
1  3.98e-01  0.5947096194  5.016996e-01 0.90399999999999999995
1  6.31e-01  0.5864589451  5.016996e-01 0.90399999999999999995
1  1.00e+00  0.5725143676  5.016996e-01 0.90399999999999999995
1  1.58e+00  0.5483719989  5.016996e-01 0.90399999999999999995
1  2.51e+00  0.5061300519  5.016996e-01 0.90399999999999999995
1  3.98e+00  0.4370003008  5.016996e-01 0.90399999999999999995
1  6.31e+00  0.3511206496  5.016996e-01 0.90399999999999999995
1  1.00e+01  0.2870673257  5.016996e-01 0.90399999999999999995
1  1.58e+01  0.2570585109  5.016996e-01 0.90399999999999999995
1  2.51e+01  0.2452765067  5.016996e-01 0.90399999999999999995
1  3.98e+01  0.2399228809  5.016996e-01 0.90399999999999999995
1  6.31e+01  0.235377715  5.016996e-01 0.90399999999999999995
1  1.00e+02  0.2252618148  5.016996e-01 0.90399999999999999995
1  1.58e+02  0.1725810436  5.016996e-01 0.90399999999999999995
1  2.51e+02  0.0472853869  5.016996e-01 0.90399999999999999995
1  3.98e+02  0.02698997568  5.016996e-01 0.90399999999999999995
1  6.31e+02  0.02427852049  5.016996e-01 0.90399999999999999995
1  1.00e+03  0.0236693341  5.016996e-01 0.90399999999999999995
1  1.58e+03  0.02349197414  5.016996e-01 0.90399999999999999995
1  2.51e+03  0.02343388797  5.016996e-01 0.90399999999999999995
1  3.98e+03  0.02341295754  5.016996e-01 0.90399999999999999995
1  6.31e+03  0.023413606  5.016996e-01 0.90399999999999999995
1  1.00e+04  0.02405380206  5.016996e-01 0.90399999999999999995
1  1.58e+04  0.03228526305  5.016996e-01 0.90399999999999999995
1  2.51e+04  0.06557370222  5.016996e-01 0.90399999999999999995
1  3.98e+04  0.1365789026  5.016996e-01 0.90399999999999999995
1  6.31e+04  0.2367617923  5.016996e-01 0.90399999999999999995
1  1.00e+05  0.3315038857  5.016996e-01 0.90399999999999999995
1  1.58e+05  0.4220331306  5.016996e-01 0.90399999999999999995
1  2.51e+05  0.4799780528  5.016996e-01 0.90399999999999999995
1  3.98e+05  0.5358714644  5.016996e-01 0.90399999999999999995
1  6.31e+05  0.5693985873  5.016996e-01 0.90399999999999999995
1  1.00e+06  0.586702385  5.016996e-01 0.90399999999999999995
1  1.58e+06  0.5957327106  5.016996e-01 0.90399999999999999995
1  2.51e+06  0.6006691917  5.016996e-01 0.90399999999999999995
1  3.98e+06  0.6034911214  5.016996e-01 0.90399999999999999995
1  6.31e+06  0.6051592943  5.016996e-01 0.90399999999999999995
1  1.00e+07  0.6061683674  5.016996e-01 0.90399999999999999995
