1  1.00e-03  0.5609414216  1.404270e-01 0.91799999999999999997
1  1.26e-03  0.5609343474  1.404270e-01 0.91799999999999999997
1  1.58e-03  0.5609251829  1.404270e-01 0.91799999999999999997
1  2.00e-03  0.5609138327  1.404270e-01 0.91799999999999999997
1  2.51e-03  0.5608994755  1.404270e-01 0.91799999999999999997
1  3.16e-03  0.560881476  1.404270e-01 0.91799999999999999997
1  3.98e-03  0.5608587279  1.404270e-01 0.91799999999999999997
1  5.01e-03  0.5608301312  1.404270e-01 0.91799999999999999997
1  6.31e-03  0.5607941171  1.404270e-01 0.91799999999999999997
1  7.94e-03  0.560748762  1.404270e-01 0.91799999999999999997
1  1.00e-02  0.560691599  1.404270e-01 0.91799999999999999997
1  1.26e-02  0.5606196383  1.404270e-01 0.91799999999999999997
1  1.58e-02  0.5605289613  1.404270e-01 0.91799999999999999997
1  2.00e-02  0.5604147812  1.404270e-01 0.91799999999999999997
1  2.51e-02  0.560270859  1.404270e-01 0.91799999999999999997
1  3.16e-02  0.5600893985  1.404270e-01 0.91799999999999999997
1  3.98e-02  0.5598607868  1.404270e-01 0.91799999999999999997
1  5.01e-02  0.5595724852  1.404270e-01 0.91799999999999999997
1  6.31e-02  0.5592086059  1.404270e-01 0.91799999999999999997
1  7.94e-02  0.5587491569  1.404270e-01 0.91799999999999999997
1  1.00e-01  0.5581687911  1.404270e-01 0.91799999999999999997
1  1.26e-01  0.5574350094  1.404270e-01 0.91799999999999999997
1  1.58e-01  0.5565060507  1.404270e-01 0.91799999999999999997
1  2.00e-01  0.5553284305  1.404270e-01 0.91799999999999999997
1  2.51e-01  0.5538347727  1.404270e-01 0.91799999999999999997
1  3.16e-01  0.5519327067  1.404270e-01 0.91799999999999999997
1  3.98e-01  0.5495098211  1.404270e-01 0.91799999999999999997
1  5.01e-01  0.546408679  1.404270e-01 0.91799999999999999997
1  6.31e-01  0.5424361063  1.404270e-01 0.91799999999999999997
1  7.94e-01  0.5373181458  1.404270e-01 0.91799999999999999997
1  1.00e+00  0.5307150481  1.404270e-01 0.91799999999999999997
1  1.26e+00  0.5221712781  1.404270e-01 0.91799999999999999997
1  1.58e+00  0.5111048418  1.404270e-01 0.91799999999999999997
1  2.00e+00  0.4968460789  1.404270e-01 0.91799999999999999997
1  2.51e+00  0.4787039008  1.404270e-01 0.91799999999999999997
1  3.16e+00  0.4562498337  1.404270e-01 0.91799999999999999997
1  3.98e+00  0.4298453385  1.404270e-01 0.91799999999999999997
1  5.01e+00  0.4011468442  1.404270e-01 0.91799999999999999997
1  6.31e+00  0.3731822133  1.404270e-01 0.91799999999999999997
1  7.94e+00  0.3490942058  1.404270e-01 0.91799999999999999997
1  1.00e+01  0.3306110924  1.404270e-01 0.91799999999999999997
1  1.26e+01  0.3176113324  1.404270e-01 0.91799999999999999997
