1  1.00e-03  0.5607364956  1.415896e-01 0.9256
1  1.05e-03  0.5607352817  1.415896e-01 0.9256
1  1.10e-03  0.5607338343  1.415896e-01 0.9256
1  1.15e-03  0.5607325097  1.415896e-01 0.9256
1  1.20e-03  0.5607309447  1.415896e-01 0.9256
1  1.26e-03  0.560729425  1.415896e-01 0.9256
1  1.32e-03  0.5607276934  1.415896e-01 0.9256
1  1.38e-03  0.5607259224  1.415896e-01 0.9256
1  1.45e-03  0.5607241201  1.415896e-01 0.9256
1  1.51e-03  0.5607223486  1.415896e-01 0.9256
1  1.58e-03  0.5607202629  1.415896e-01 0.9256
1  1.66e-03  0.5607182494  1.415896e-01 0.9256
1  1.74e-03  0.5607160947  1.415896e-01 0.9256
1  1.82e-03  0.5607137991  1.415896e-01 0.9256
1  1.91e-03  0.5607114348  1.415896e-01 0.9256
1  2.00e-03  0.5607089167  1.415896e-01 0.9256
1  2.09e-03  0.5607062555  1.415896e-01 0.9256
1  2.19e-03  0.560703545  1.415896e-01 0.9256
1  2.29e-03  0.5607007238  1.415896e-01 0.9256
1  2.40e-03  0.5606977666  1.415896e-01 0.9256
1  2.51e-03  0.5606945647  1.415896e-01 0.9256
1  2.63e-03  0.5606913095  1.415896e-01 0.9256
1  2.75e-03  0.5606878551  1.415896e-01 0.9256
1  2.88e-03  0.5606842682  1.415896e-01 0.9256
1  3.02e-03  0.5606804783  1.415896e-01 0.9256
1  3.16e-03  0.5606765723  1.415896e-01 0.9256
1  3.31e-03  0.5606724037  1.415896e-01 0.9256
1  3.47e-03  0.5606680756  1.415896e-01 0.9256
1  3.63e-03  0.5606635572  1.415896e-01 0.9256
1  3.80e-03  0.5606588283  1.415896e-01 0.9256
1  3.98e-03  0.5606538343  1.415896e-01 0.9256
1  4.17e-03  0.5606486474  1.415896e-01 0.9256
1  4.37e-03  0.5606432075  1.415896e-01 0.9256
1  4.57e-03  0.5606374853  1.415896e-01 0.9256
1  4.79e-03  0.5606315032  1.415896e-01 0.9256
1  5.01e-03  0.5606252468  1.415896e-01 0.9256
1  5.25e-03  0.5606187052  1.415896e-01 0.9256
1  5.50e-03  0.5606118404  1.415896e-01 0.9256
1  5.75e-03  0.5606046548  1.415896e-01 0.9256
